ts,value
2001-06-11 11:15:00,23.28075998626531
2001-06-11 11:30:00,23.280748540689025
2001-06-11 11:45:00,23.28073709511274
2001-06-11 12:00:00,23.280725649536453
2001-06-11 12:15:00,23.28071420396017
2001-06-11 12:30:00,23.280702758383885
2001-06-11 12:45:00,23.2806913128076
2001-06-11 13:00:00,23.280679867231317
2001-06-11 13:15:00,23.28066842165503
2001-06-11 13:30:00,23.280656976078745
2001-06-11 13:45:00,23.28064553050246
2001-06-11 14:00:00,23.280634084926177
2001-06-11 14:15:00,23.280622639349893
2001-06-11 14:30:00,23.280611193773606
2001-06-11 14:45:00,23.28059974819732
2001-06-11 15:00:00,23.280588302621037
2001-06-11 15:15:00,23.280576857044753
2001-06-11 15:30:00,23.28056541146847
2001-06-11 15:45:00,23.28055396589218
2001-06-11 16:00:00,23.280542520315898
2001-06-11 16:15:00,23.280531074739613
2001-06-11 16:30:00,23.28051962916333
2001-06-11 16:45:00,23.280508183587045
2001-06-11 17:00:00,23.280496738010758
2001-06-11 17:15:00,23.280485292434474
2001-06-11 17:30:00,23.28047384685819
2001-06-11 17:45:00,23.280462401281905
2001-06-11 18:00:00,23.28045095570562
2001-06-11 18:15:00,23.280439510129337
2001-06-11 18:30:00,23.28042806455305
2001-06-11 18:45:00,23.280416618976766
2001-06-11 19:00:00,23.28040517340048
2001-06-11 19:15:00,23.280393727824197
2001-06-11 19:30:00,23.280382282247913
2001-06-11 19:45:00,23.280370836671626
2001-06-11 20:00:00,23.28035939109534
2001-06-11 20:15:00,23.280347945519058
2001-06-11 20:30:00,23.280336499942774
2001-06-11 20:45:00,23.28032505436649
2001-06-11 21:00:00,23.280313608790202
2001-06-11 21:15:00,23.280302163213918
2001-06-11 21:30:00,23.280290717637634
2001-06-11 21:45:00,23.28027927206135
2001-06-11 22:00:00,23.280267826485066
2001-06-11 22:15:00,23.280256380908778
2001-06-11 22:30:00,23.280244935332494
2001-06-11 22:45:00,23.28023348975621
2001-06-11 23:00:00,23.280222044179926
2001-06-11 23:15:00,23.28021059860364
2001-06-11 23:30:00,23.280199153027354
2001-06-11 23:45:00,23.28018770745107
2001-06-12 00:00:00,23.280176261874786
2001-06-12 00:15:00,23.2801648162985
2001-06-12 00:30:00,23.280153370722218
2001-06-12 00:45:00,23.28014192514593
2001-06-12 01:00:00,23.280130479569646
2001-06-12 01:15:00,23.280119033993362
2001-06-12 01:30:00,23.280107588417078
2001-06-12 01:45:00,23.280096142840794
2001-06-12 02:00:00,23.280084697264506
2001-06-12 02:15:00,23.280073251688222
2001-06-12 02:30:00,23.280061806111938
2001-06-12 02:45:00,23.280050360535654
2001-06-12 03:00:00,23.28003891495937
2001-06-12 03:15:00,23.280027469383086
2001-06-12 03:30:00,23.280016023806798
2001-06-12 03:45:00,23.280004578230514
2001-06-12 04:00:00,23.27999313265423
2001-06-12 04:15:00,23.279981687077946
2001-06-12 04:30:00,23.279970241501662
2001-06-12 04:45:00,23.279958795925374
2001-06-12 05:00:00,23.27994735034909
2001-06-12 05:15:00,23.279935904772806
2001-06-12 05:30:00,23.279924459196522
2001-06-12 05:45:00,23.279913013620238
2001-06-12 06:00:00,23.27990156804395
2001-06-12 06:15:00,23.279890122467666
2001-06-12 06:30:00,23.279878676891382
2001-06-12 06:45:00,23.279867231315098
2001-06-12 07:00:00,23.279855785738814
2001-06-12 07:15:00,23.279844340162526
2001-06-12 07:30:00,23.279832894586242
2001-06-12 07:45:00,23.279821449009958
2001-06-12 08:00:00,23.279810003433674
2001-06-12 08:15:00,23.27979855785739
2001-06-12 08:30:00,23.279787112281102
2001-06-12 08:45:00,23.27977566670482
2001-06-12 09:00:00,23.279764221128534
2001-06-12 09:15:00,23.27975277555225
2001-06-12 09:30:00,23.279741329975966
2001-06-12 09:45:00,23.27972988439968
2001-06-12 10:00:00,23.279718438823394
2001-06-12 10:15:00,23.27970699324711
2001-06-12 10:30:00,23.279695547670826
2001-06-12 10:45:00,23.279684102094542
2001-06-12 11:00:00,23.279672656518255
2001-06-12 11:15:00,23.27966121094197
2001-06-12 11:30:00,23.279649765365686
2001-06-12 11:45:00,23.279638319789402
2001-06-12 12:00:00,23.27962687421312
2001-06-12 12:15:00,23.279615428636834
2001-06-12 12:30:00,23.279603983060547
2001-06-12 12:45:00,23.279592537484262
2001-06-12 13:00:00,23.27958109190798
2001-06-12 13:15:00,23.279569646331694
2001-06-12 13:30:00,23.27955820075541
2001-06-12 13:45:00,23.279546755179123
2001-06-12 14:00:00,23.27953530960284
2001-06-12 14:15:00,23.279523864026554
2001-06-12 14:30:00,23.27951241845027
2001-06-12 14:45:00,23.279500972873986
2001-06-12 15:00:00,23.2794895272977
2001-06-12 15:15:00,23.279478081721415
2001-06-12 15:30:00,23.27946663614513
2001-06-12 15:45:00,23.279455190568846
2001-06-12 16:00:00,23.279443744992562
2001-06-12 16:15:00,23.279432299416275
2001-06-12 16:30:00,23.27942085383999
2001-06-12 16:45:00,23.279409408263707
2001-06-12 17:00:00,23.279397962687423
2001-06-12 17:15:00,23.27938651711114
2001-06-12 17:30:00,23.27937507153485
2001-06-12 17:45:00,23.279363625958567
2001-06-12 18:00:00,23.279352180382283
2001-06-12 18:15:00,23.279340734806
2001-06-12 18:30:00,23.279329289229715
2001-06-12 18:45:00,23.279317843653427
2001-06-12 19:00:00,23.279306398077143
2001-06-12 19:15:00,23.27929495250086
2001-06-12 19:30:00,23.279283506924575
2001-06-12 19:45:00,23.27927206134829
2001-06-12 20:00:00,23.279260615772003
2001-06-12 20:15:00,23.27924917019572
2001-06-12 20:30:00,23.279237724619435
2001-06-12 20:45:00,23.27922627904315
2001-06-12 21:00:00,23.279214833466867
2001-06-12 21:15:00,23.279203387890583
2001-06-12 21:30:00,23.279191942314295
2001-06-12 21:45:00,23.27918049673801
2001-06-12 22:00:00,23.279169051161727
2001-06-12 22:15:00,23.279157605585443
2001-06-12 22:30:00,23.27914616000916
2001-06-12 22:45:00,23.27913471443287
2001-06-12 23:00:00,23.279123268856587
2001-06-12 23:15:00,23.279111823280303
2001-06-12 23:30:00,23.27910037770402
2001-06-12 23:45:00,23.279088932127735
2001-06-13 00:00:00,23.279077486551447
2001-06-13 00:15:00,23.279066040975163
2001-06-13 00:30:00,23.27905459539888
2001-06-13 00:45:00,23.279043149822595
2001-06-13 01:00:00,23.27903170424631
2001-06-13 01:15:00,23.279020258670023
2001-06-13 01:30:00,23.27900881309374
2001-06-13 01:45:00,23.278997367517455
2001-06-13 02:00:00,23.27898592194117
2001-06-13 02:15:00,23.278974476364887
2001-06-13 02:30:00,23.2789630307886
2001-06-13 02:45:00,23.278951585212315
2001-06-13 03:00:00,23.27894013963603
2001-06-13 03:15:00,23.278928694059747
2001-06-13 03:30:00,23.278917248483463
2001-06-13 03:45:00,23.278905802907175
2001-06-13 04:00:00,23.27889435733089
2001-06-13 04:15:00,23.278882911754607
2001-06-13 04:30:00,23.278871466178323
2001-06-13 04:45:00,23.27886002060204
2001-06-13 05:00:00,23.27884857502575
2001-06-13 05:15:00,23.278837129449467
2001-06-13 05:30:00,23.278825683873183
2001-06-13 05:45:00,23.2788142382969
2001-06-13 06:00:00,23.278802792720615
2001-06-13 06:15:00,23.27879134714433
2001-06-13 06:30:00,23.278779901568043
2001-06-13 06:45:00,23.27876845599176
2001-06-13 07:00:00,23.278757010415475
2001-06-13 07:15:00,23.27874556483919
2001-06-13 07:30:00,23.278734119262907
2001-06-13 07:45:00,23.27872267368662
2001-06-13 08:00:00,23.278711228110335
2001-06-13 08:15:00,23.27869978253405
2001-06-13 08:30:00,23.278688336957767
2001-06-13 08:45:00,23.278676891381483
2001-06-13 09:00:00,23.278665445805196
2001-06-13 09:15:00,23.27865400022891
2001-06-13 09:30:00,23.278642554652627
2001-06-13 09:45:00,23.278631109076343
2001-06-13 10:00:00,23.27861966350006
2001-06-13 10:15:00,23.27860821792377
2001-06-13 10:30:00,23.278596772347488
2001-06-13 10:45:00,23.278585326771204
2001-06-13 11:00:00,23.27857388119492
2001-06-13 11:15:00,23.278562435618635
2001-06-13 11:30:00,23.278550990042348
2001-06-13 11:45:00,23.278539544466064
2001-06-13 12:00:00,23.27852809888978
2001-06-13 12:15:00,23.278516653313496
2001-06-13 12:30:00,23.27850520773721
2001-06-13 12:45:00,23.278493762160924
2001-06-13 13:00:00,23.27848231658464
2001-06-13 13:15:00,23.278470871008356
2001-06-13 13:30:00,23.27845942543207
2001-06-13 13:45:00,23.278447979855788
2001-06-13 14:00:00,23.2784365342795
2001-06-13 14:15:00,23.278425088703216
2001-06-13 14:30:00,23.27841364312693
2001-06-13 14:45:00,23.278402197550648
2001-06-13 15:00:00,23.278390751974364
2001-06-13 15:15:00,23.27837930639808
2001-06-13 15:30:00,23.278367860821792
2001-06-13 15:45:00,23.278356415245508
2001-06-13 16:00:00,23.278344969669224
2001-06-13 16:15:00,23.27833352409294
2001-06-13 16:30:00,23.278322078516656
2001-06-13 16:45:00,23.278310632940368
2001-06-13 17:00:00,23.278299187364084
2001-06-13 17:15:00,23.2782877417878
2001-06-13 17:30:00,23.278276296211516
2001-06-13 17:45:00,23.27826485063523
2001-06-13 18:00:00,23.278253405058944
2001-06-13 18:15:00,23.27824195948266
2001-06-13 18:30:00,23.278230513906376
2001-06-13 18:45:00,23.278219068330092
2001-06-13 19:00:00,23.278207622753808
2001-06-13 19:15:00,23.27819617717752
2001-06-13 19:30:00,23.278184731601236
2001-06-13 19:45:00,23.278173286024952
2001-06-13 20:00:00,23.278161840448668
2001-06-13 20:15:00,23.278150394872384
2001-06-13 20:30:00,23.278138949296096
2001-06-13 20:45:00,23.278127503719812
2001-06-13 21:00:00,23.278116058143528
2001-06-13 21:15:00,23.278104612567244
2001-06-13 21:30:00,23.27809316699096
2001-06-13 21:45:00,23.278081721414672
2001-06-13 22:00:00,23.278070275838388
2001-06-13 22:15:00,23.278058830262104
2001-06-13 22:30:00,23.27804738468582
2001-06-13 22:45:00,23.278035939109536
2001-06-13 23:00:00,23.27802449353325
2001-06-13 23:15:00,23.278013047956964
2001-06-13 23:30:00,23.27800160238068
2001-06-13 23:45:00,23.277990156804396
2001-06-14 00:00:00,23.277978711228112
2001-06-14 00:15:00,23.277967265651824
2001-06-14 00:30:00,23.27795582007554
2001-06-14 00:45:00,23.277944374499256
2001-06-14 01:00:00,23.277932928922972
2001-06-14 01:15:00,23.277921483346688
2001-06-14 01:30:00,23.277910037770404
2001-06-14 01:45:00,23.277898592194116
2001-06-14 02:00:00,23.277887146617832
2001-06-14 02:15:00,23.27787570104155
2001-06-14 02:30:00,23.277864255465264
2001-06-14 02:45:00,23.27785280988898
2001-06-14 03:00:00,23.277841364312692
2001-06-14 03:15:00,23.27782991873641
2001-06-14 03:30:00,23.277818473160124
2001-06-14 03:45:00,23.27780702758384
2001-06-14 04:00:00,23.277795582007556
2001-06-14 04:15:00,23.27778413643127
2001-06-14 04:30:00,23.277772690854984
2001-06-14 04:45:00,23.2777612452787
2001-06-14 05:00:00,23.277749799702416
2001-06-14 05:15:00,23.277738354126132
2001-06-14 05:30:00,23.277726908549845
2001-06-14 05:45:00,23.27771546297356
2001-06-14 06:00:00,23.277704017397276
2001-06-14 06:15:00,23.277692571820992
2001-06-14 06:30:00,23.27768112624471
2001-06-14 06:45:00,23.27766968066842
2001-06-14 07:00:00,23.277658235092137
2001-06-14 07:15:00,23.277646789515853
2001-06-14 07:30:00,23.27763534393957
2001-06-14 07:45:00,23.277623898363284
2001-06-14 08:00:00,23.277612452786997
2001-06-14 08:15:00,23.277601007210713
2001-06-14 08:30:00,23.27758956163443
2001-06-14 08:45:00,23.277578116058145
2001-06-14 09:00:00,23.27756667048186
2001-06-14 09:15:00,23.277555224905573
2001-06-14 09:30:00,23.27754377932929
2001-06-14 09:45:00,23.277532333753005
2001-06-14 10:00:00,23.27752088817672
2001-06-14 10:15:00,23.277509442600437
2001-06-14 10:30:00,23.277497997024152
2001-06-14 10:45:00,23.277486551447865
2001-06-14 11:00:00,23.27747510587158
2001-06-14 11:15:00,23.277463660295297
2001-06-14 11:30:00,23.277452214719013
2001-06-14 11:45:00,23.27744076914273
2001-06-14 12:00:00,23.27742932356644
2001-06-14 12:15:00,23.277417877990157
2001-06-14 12:30:00,23.277406432413873
2001-06-14 12:45:00,23.27739498683759
2001-06-14 13:00:00,23.277383541261305
2001-06-14 13:15:00,23.277372095685017
2001-06-14 13:30:00,23.277360650108733
2001-06-14 13:45:00,23.27734920453245
2001-06-14 14:00:00,23.277337758956165
2001-06-14 14:15:00,23.27732631337988
2001-06-14 14:30:00,23.277314867803593
2001-06-14 14:45:00,23.27730342222731
2001-06-14 15:00:00,23.277291976651025
2001-06-14 15:15:00,23.27728053107474
2001-06-14 15:30:00,23.277269085498457
2001-06-14 15:45:00,23.27725763992217
2001-06-14 16:00:00,23.277246194345885
2001-06-14 16:15:00,23.2772347487696
2001-06-14 16:30:00,23.277223303193317
2001-06-14 16:45:00,23.277211857617033
2001-06-14 17:00:00,23.277200412040745
2001-06-14 17:15:00,23.27718896646446
2001-06-14 17:30:00,23.277177520888177
2001-06-14 17:45:00,23.277166075311893
2001-06-14 18:00:00,23.27715462973561
2001-06-14 18:15:00,23.27714318415932
2001-06-14 18:30:00,23.277131738583037
2001-06-14 18:45:00,23.277120293006753
2001-06-14 19:00:00,23.27710884743047
2001-06-14 19:15:00,23.277097401854185
2001-06-14 19:30:00,23.2770859562779
2001-06-14 19:45:00,23.277074510701613
2001-06-14 20:00:00,23.27706306512533
2001-06-14 20:15:00,23.277051619549045
2001-06-14 20:30:00,23.27704017397276
2001-06-14 20:45:00,23.277028728396477
2001-06-14 21:00:00,23.27701728282019
2001-06-14 21:15:00,23.277005837243905
2001-06-14 21:30:00,23.27699439166762
2001-06-14 21:45:00,23.276982946091337
2001-06-14 22:00:00,23.276971500515053
2001-06-14 22:15:00,23.276960054938765
2001-06-14 22:30:00,23.27694860936248
2001-06-14 22:45:00,23.276937163786197
2001-06-14 23:00:00,23.276925718209913
2001-06-14 23:15:00,23.27691427263363
2001-06-14 23:30:00,23.27690282705734
2001-06-14 23:45:00,23.276891381481057
2001-06-15 00:00:00,23.276879935904773
2001-06-15 00:15:00,23.27686849032849
2001-06-15 00:30:00,23.276857044752205
2001-06-15 00:45:00,23.276845599175918
2001-06-15 01:00:00,23.276834153599633
2001-06-15 01:15:00,23.27682270802335
2001-06-15 01:30:00,23.276811262447065
2001-06-15 01:45:00,23.27679981687078
2001-06-15 02:00:00,23.276788371294494
2001-06-15 02:15:00,23.27677692571821
2001-06-15 02:30:00,23.276765480141925
2001-06-15 02:45:00,23.27675403456564
2001-06-15 03:00:00,23.276742588989357
2001-06-15 03:15:00,23.27673114341307
2001-06-15 03:30:00,23.276719697836786
2001-06-15 03:45:00,23.2767082522605
2001-06-15 04:00:00,23.276696806684217
2001-06-15 04:15:00,23.276685361107933
2001-06-15 04:30:00,23.27667391553165
2001-06-15 04:45:00,23.27666246995536
2001-06-15 05:00:00,23.276651024379078
2001-06-15 05:15:00,23.276639578802794
2001-06-15 05:30:00,23.27662813322651
2001-06-15 05:45:00,23.276616687650225
2001-06-15 06:00:00,23.276605242073938
2001-06-15 06:15:00,23.276593796497654
2001-06-15 06:30:00,23.27658235092137
2001-06-15 06:45:00,23.276570905345086
2001-06-15 07:00:00,23.2765594597688
2001-06-15 07:15:00,23.276548014192514
2001-06-15 07:30:00,23.27653656861623
2001-06-15 07:45:00,23.276525123039946
2001-06-15 08:00:00,23.27651367746366
2001-06-15 08:15:00,23.276502231887378
2001-06-15 08:30:00,23.27649078631109
2001-06-15 08:45:00,23.276479340734806
2001-06-15 09:00:00,23.27646789515852
2001-06-15 09:15:00,23.276456449582238
2001-06-15 09:30:00,23.276445004005954
2001-06-15 09:45:00,23.276433558429666
2001-06-15 10:00:00,23.276422112853382
2001-06-15 10:15:00,23.276410667277098
2001-06-15 10:30:00,23.276399221700814
2001-06-15 10:45:00,23.27638777612453
2001-06-15 11:00:00,23.276376330548242
2001-06-15 11:15:00,23.276364884971958
2001-06-15 11:30:00,23.276353439395674
2001-06-15 11:45:00,23.27634199381939
2001-06-15 12:00:00,23.276330548243106
2001-06-15 12:15:00,23.276319102666818
2001-06-15 12:30:00,23.276307657090534
2001-06-15 12:45:00,23.27629621151425
2001-06-15 13:00:00,23.276284765937966
2001-06-15 13:15:00,23.276273320361682
2001-06-15 13:30:00,23.276261874785398
2001-06-15 13:45:00,23.27625042920911
2001-06-15 14:00:00,23.276238983632826
2001-06-15 14:15:00,23.276227538056542
2001-06-15 14:30:00,23.276216092480258
2001-06-15 14:45:00,23.276204646903974
2001-06-15 15:00:00,23.276193201327686
2001-06-15 15:15:00,23.276181755751402
2001-06-15 15:30:00,23.276170310175118
2001-06-15 15:45:00,23.276158864598834
2001-06-15 16:00:00,23.27614741902255
2001-06-15 16:15:00,23.276135973446262
2001-06-15 16:30:00,23.276124527869978
2001-06-15 16:45:00,23.276113082293694
2001-06-15 17:00:00,23.27610163671741
2001-06-15 17:15:00,23.276090191141126
2001-06-15 17:30:00,23.27607874556484
2001-06-15 17:45:00,23.276067299988554
2001-06-15 18:00:00,23.27605585441227
2001-06-15 18:15:00,23.276044408835986
2001-06-15 18:30:00,23.276032963259702
2001-06-15 18:45:00,23.276021517683414
2001-06-15 19:00:00,23.27601007210713
2001-06-15 19:15:00,23.275998626530846
2001-06-15 19:30:00,23.275987180954562
2001-06-15 19:45:00,23.275975735378278
2001-06-15 20:00:00,23.27596428980199
2001-06-15 20:15:00,23.275952844225706
2001-06-15 20:30:00,23.275941398649422
2001-06-15 20:45:00,23.27592995307314
2001-06-15 21:00:00,23.275918507496854
2001-06-15 21:15:00,23.275907061920567
2001-06-15 21:30:00,23.275895616344283
2001-06-15 21:45:00,23.275884170768
2001-06-15 22:00:00,23.275872725191714
2001-06-15 22:15:00,23.27586127961543
2001-06-15 22:30:00,23.275849834039146
2001-06-15 22:45:00,23.27583838846286
2001-06-15 23:00:00,23.275826942886574
2001-06-15 23:15:00,23.27581549731029
2001-06-15 23:30:00,23.275804051734006
2001-06-15 23:45:00,23.275792606157722
2001-06-16 00:00:00,23.275781160581435
2001-06-16 00:15:00,23.27576971500515
2001-06-16 00:30:00,23.275758269428866
2001-06-16 00:45:00,23.275746823852582
2001-06-16 01:00:00,23.2757353782763
2001-06-16 01:15:00,23.27572393270001
2001-06-16 01:30:00,23.275712487123727
2001-06-16 01:45:00,23.275701041547443
2001-06-16 02:00:00,23.27568959597116
2001-06-16 02:15:00,23.275678150394874
2001-06-16 02:30:00,23.275666704818587
2001-06-16 02:45:00,23.275655259242303
2001-06-16 03:00:00,23.27564381366602
2001-06-16 03:15:00,23.275632368089735
2001-06-16 03:30:00,23.27562092251345
2001-06-16 03:45:00,23.275609476937163
2001-06-16 04:00:00,23.27559803136088
2001-06-16 04:15:00,23.275586585784595
2001-06-16 04:30:00,23.27557514020831
2001-06-16 04:45:00,23.275563694632027
2001-06-16 05:00:00,23.27555224905574
2001-06-16 05:15:00,23.275540803479455
2001-06-16 05:30:00,23.27552935790317
2001-06-16 05:45:00,23.275517912326887
2001-06-16 06:00:00,23.275506466750603
2001-06-16 06:15:00,23.275495021174315
2001-06-16 06:30:00,23.27548357559803
2001-06-16 06:45:00,23.275472130021747
2001-06-16 07:00:00,23.275460684445463
2001-06-16 07:15:00,23.27544923886918
2001-06-16 07:30:00,23.275437793292895
2001-06-16 07:45:00,23.275426347716607
2001-06-16 08:00:00,23.275414902140323
2001-06-16 08:15:00,23.27540345656404
2001-06-16 08:30:00,23.275392010987755
2001-06-16 08:45:00,23.27538056541147
2001-06-16 09:00:00,23.275369119835183
2001-06-16 09:15:00,23.2753576742589
2001-06-16 09:30:00,23.275346228682615
2001-06-16 09:45:00,23.27533478310633
2001-06-16 10:00:00,23.275323337530047
2001-06-16 10:15:00,23.27531189195376
2001-06-16 10:30:00,23.275300446377475
2001-06-16 10:45:00,23.27528900080119
2001-06-16 11:00:00,23.275277555224907
2001-06-16 11:15:00,23.275266109648623
2001-06-16 11:30:00,23.275254664072335
2001-06-16 11:45:00,23.27524321849605
2001-06-16 12:00:00,23.275231772919767
2001-06-16 12:15:00,23.275220327343483
2001-06-16 12:30:00,23.2752088817672
2001-06-16 12:45:00,23.27519743619091
2001-06-16 13:00:00,23.275185990614627
2001-06-16 13:15:00,23.275174545038343
2001-06-16 13:30:00,23.27516309946206
2001-06-16 13:45:00,23.275151653885775
2001-06-16 14:00:00,23.275140208309487
2001-06-16 14:15:00,23.275128762733203
2001-06-16 14:30:00,23.27511731715692
2001-06-16 14:45:00,23.275105871580635
2001-06-16 15:00:00,23.27509442600435
2001-06-16 15:15:00,23.275082980428063
2001-06-16 15:30:00,23.27507153485178
2001-06-16 15:45:00,23.275060089275495
2001-06-16 16:00:00,23.27504864369921
2001-06-16 16:15:00,23.275037198122927
2001-06-16 16:30:00,23.27502575254664
2001-06-16 16:45:00,23.275014306970355
2001-06-16 17:00:00,23.27500286139407
2001-06-16 17:15:00,23.274991415817787
2001-06-16 17:30:00,23.274979970241503
2001-06-16 17:45:00,23.27496852466522
2001-06-16 18:00:00,23.27495707908893
2001-06-16 18:15:00,23.274945633512647
2001-06-16 18:30:00,23.274934187936363
2001-06-16 18:45:00,23.27492274236008
2001-06-16 19:00:00,23.274911296783795
2001-06-16 19:15:00,23.274899851207508
2001-06-16 19:30:00,23.274888405631224
2001-06-16 19:45:00,23.27487696005494
2001-06-16 20:00:00,23.274865514478655
2001-06-16 20:15:00,23.27485406890237
2001-06-16 20:30:00,23.274842623326084
2001-06-16 20:45:00,23.2748311777498
2001-06-16 21:00:00,23.274819732173516
2001-06-16 21:15:00,23.27480828659723
2001-06-16 21:30:00,23.274796841020947
2001-06-16 21:45:00,23.27478539544466
2001-06-16 22:00:00,23.274773949868376
2001-06-16 22:15:00,23.27476250429209
2001-06-16 22:30:00,23.274751058715808
2001-06-16 22:45:00,23.274739613139523
2001-06-16 23:00:00,23.274728167563236
2001-06-16 23:15:00,23.27471672198695
2001-06-16 23:30:00,23.274705276410668
2001-06-16 23:45:00,23.274693830834384
2001-06-17 00:00:00,23.2746823852581
2001-06-17 00:15:00,23.274670939681812
2001-06-17 00:30:00,23.274659494105528
2001-06-17 00:45:00,23.274648048529244
2001-06-17 01:00:00,23.27463660295296
2001-06-17 01:15:00,23.274625157376676
2001-06-17 01:30:00,23.274613711800388
2001-06-17 01:45:00,23.274602266224104
2001-06-17 02:00:00,23.27459082064782
2001-06-17 02:15:00,23.274579375071536
2001-06-17 02:30:00,23.27456792949525
2001-06-17 02:45:00,23.274556483918968
2001-06-17 03:00:00,23.27454503834268
2001-06-17 03:15:00,23.274533592766396
2001-06-17 03:30:00,23.274522147190112
2001-06-17 03:45:00,23.274510701613828
2001-06-17 04:00:00,23.274499256037544
2001-06-17 04:15:00,23.274487810461256
2001-06-17 04:30:00,23.274476364884972
2001-06-17 04:45:00,23.274464919308688
2001-06-17 05:00:00,23.274453473732404
2001-06-17 05:15:00,23.27444202815612
2001-06-17 05:30:00,23.274430582579832
2001-06-17 05:45:00,23.274419137003548
2001-06-17 06:00:00,23.274407691427264
2001-06-17 06:15:00,23.27439624585098
2001-06-17 06:30:00,23.274384800274696
2001-06-17 06:45:00,23.274373354698408
2001-06-17 07:00:00,23.274361909122124
2001-06-17 07:15:00,23.27435046354584
2001-06-17 07:30:00,23.274339017969556
2001-06-17 07:45:00,23.274327572393272
2001-06-17 08:00:00,23.274316126816984
2001-06-17 08:15:00,23.2743046812407
2001-06-17 08:30:00,23.274293235664416
2001-06-17 08:45:00,23.274281790088132
2001-06-17 09:00:00,23.274270344511848
2001-06-17 09:15:00,23.27425889893556
2001-06-17 09:30:00,23.274247453359276
2001-06-17 09:45:00,23.274236007782992
2001-06-17 10:00:00,23.274224562206708
2001-06-17 10:15:00,23.274213116630424
2001-06-17 10:30:00,23.274201671054136
2001-06-17 10:45:00,23.274190225477852
2001-06-17 11:00:00,23.27417877990157
2001-06-17 11:15:00,23.274167334325284
2001-06-17 11:30:00,23.274155888749
2001-06-17 11:45:00,23.274144443172716
2001-06-17 12:00:00,23.27413299759643
2001-06-17 12:15:00,23.274121552020144
2001-06-17 12:30:00,23.27411010644386
2001-06-17 12:45:00,23.274098660867576
2001-06-17 13:00:00,23.274087215291292
2001-06-17 13:15:00,23.274075769715004
2001-06-17 13:30:00,23.27406432413872
2001-06-17 13:45:00,23.274052878562436
2001-06-17 14:00:00,23.274041432986152
2001-06-17 14:15:00,23.274029987409868
2001-06-17 14:30:00,23.27401854183358
2001-06-17 14:45:00,23.274007096257296
2001-06-17 15:00:00,23.273995650681012
2001-06-17 15:15:00,23.27398420510473
2001-06-17 15:30:00,23.273972759528444
2001-06-17 15:45:00,23.273961313952157
2001-06-17 16:00:00,23.273949868375873
2001-06-17 16:15:00,23.27393842279959
2001-06-17 16:30:00,23.273926977223304
2001-06-17 16:45:00,23.27391553164702
2001-06-17 17:00:00,23.273904086070733
2001-06-17 17:15:00,23.27389264049445
2001-06-17 17:30:00,23.273881194918165
2001-06-17 17:45:00,23.27386974934188
2001-06-17 18:00:00,23.273858303765596
2001-06-17 18:15:00,23.27384685818931
2001-06-17 18:30:00,23.273835412613025
2001-06-17 18:45:00,23.27382396703674
2001-06-17 19:00:00,23.273812521460457
2001-06-17 19:15:00,23.273801075884172
2001-06-17 19:30:00,23.273789630307885
2001-06-17 19:45:00,23.2737781847316
2001-06-17 20:00:00,23.273766739155317
2001-06-17 20:15:00,23.273755293579033
2001-06-17 20:30:00,23.27374384800275
2001-06-17 20:45:00,23.273732402426464
2001-06-17 21:00:00,23.273720956850177
2001-06-17 21:15:00,23.273709511273893
2001-06-17 21:30:00,23.27369806569761
2001-06-17 21:45:00,23.273686620121325
2001-06-17 22:00:00,23.27367517454504
2001-06-17 22:15:00,23.273663728968753
2001-06-17 22:30:00,23.27365228339247
2001-06-17 22:45:00,23.273640837816185
2001-06-17 23:00:00,23.2736293922399
2001-06-17 23:15:00,23.273617946663617
2001-06-17 23:30:00,23.27360650108733
2001-06-17 23:45:00,23.273595055511045
2001-06-18 00:00:00,23.27358360993476
2001-06-18 00:15:00,23.273572164358477
2001-06-18 00:30:00,23.273560718782193
2001-06-18 00:45:00,23.273549273205905
2001-06-18 01:00:00,23.27353782762962
2001-06-18 01:15:00,23.273526382053337
2001-06-18 01:30:00,23.273514936477053
2001-06-18 01:45:00,23.27350349090077
2001-06-18 02:00:00,23.27349204532448
2001-06-18 02:15:00,23.273480599748197
2001-06-18 02:30:00,23.273469154171913
2001-06-18 02:45:00,23.27345770859563
2001-06-18 03:00:00,23.273446263019345
2001-06-18 03:15:00,23.273434817443057
2001-06-18 03:30:00,23.273423371866773
2001-06-18 03:45:00,23.27341192629049
2001-06-18 04:00:00,23.273400480714205
2001-06-18 04:15:00,23.27338903513792
2001-06-18 04:30:00,23.273377589561633
2001-06-18 04:45:00,23.27336614398535
2001-06-18 05:00:00,23.273354698409065
2001-06-18 05:15:00,23.27334325283278
2001-06-18 05:30:00,23.273331807256497
2001-06-18 05:45:00,23.273320361680213
2001-06-18 06:00:00,23.273308916103925
2001-06-18 06:15:00,23.27329747052764
2001-06-18 06:30:00,23.273286024951357
2001-06-18 06:45:00,23.273274579375073
2001-06-18 07:00:00,23.27326313379879
2001-06-18 07:15:00,23.2732516882225
2001-06-18 07:30:00,23.273240242646217
2001-06-18 07:45:00,23.273228797069933
2001-06-18 08:00:00,23.27321735149365
2001-06-18 08:15:00,23.273205905917365
2001-06-18 08:30:00,23.273194460341077
2001-06-18 08:45:00,23.273183014764793
2001-06-18 09:00:00,23.27317156918851
2001-06-18 09:15:00,23.273160123612225
2001-06-18 09:30:00,23.27314867803594
